;Susceptible;Infetcted;Recovered;Dead
270;0,0445256448656480283464892850;0,0000000000621330538808229619;9858145,274355275808633116382;141854,68111907926358580138386
271;0,0445256448656480283464892850;0,0000000000532552333942044189;9858145,274355275817385000829;141854,68111907926371173742384
272;0,0445256448656480283464892850;0,0000000000456459115837301359;9858145,274355275824886380847;141854,68111907926381967921622
273;0,0445256448656480283464892850;0,0000000000391238402597340676;9858145,274355275831315933536;141854,68111907926391219785142
274;0,0445256448656480283464892850;0,0000000000335336687024293433;9858145,274355275836826805893;141854,68111907926399149705214
275;0,0445256448656480283464892850;0,0000000000287422433273152509;9858145,274355275841550262656;141854,68111907926405946566431
276;0,0445256448656480283464892850;0,0000000000246354360692646234;9858145,274355275845598812930;141854,68111907926411772264797
277;0,0445256448656480283464892850;0,0000000000211154259398413498;9858145,274355275849068890068;141854,68111907926416765563964
278;0,0445256448656480283464892850;0,0000000000180983690066353296;9858145,274355275852043148636;141854,68111907926421045400475
279;0,0445256448656480283464892850;0,0000000000155124012953157285;9858145,274355275854592433185;141854,68111907926424713716742
280;0,0445256448656480283464892850;0,0000000000132959270450663390;9858145,274355275856777465710;141854,68111907926427857889236
281;0,0445256448656480283464892850;0,0000000000113961515449648132;9858145,274355275858650292005;141854,68111907926430552809726
282;0,0445256448656480283464892850;0,0000000000097678236045973965;9858145,274355275860255521351;141854,68111907926432862669144
283;0,0445256448656480283464892850;0,0000000000083721577055269552;9858145,274355275861631389076;141854,68111907926434842486563
284;0,0445256448656480283464892850;0,0000000000071759101600917391;9858145,274355275862810667290;141854,68111907926436539419712
285;0,0445256448656480283464892850;0,0000000000061505872723484208;9858145,274355275863821445493;141854,68111907926437993888231
286;0,0445256448656480283464892850;0,0000000000052717666401624459;9858145,274355275864687799643;141854,68111907926439240536442
287;0,0445256448656480283464892850;0,0000000000045185154323837873;9858145,274355275865430365630;141854,68111907926440309058546
288;0,0445256448656480283464892850;0,0000000000038728917849181027;9858145,274355275866066830804;141854,68111907926441224905916
289;0,0445256448656480283464892850;0,0000000000033195174393314186;9858145,274355275866612355275;141854,68111907926442009893333
290;0,0445256448656480283464892850;0,0000000000028452114445687859;9858145,274355275867079933017;141854,68111907926442682718592
291;0,0445256448656480283464892850;0,0000000000024386761968437349;9858145,274355275867480701372;141854,68111907926443259407874
292;0,0445256448656480283464892850;0,0000000000020902283394103100;9858145,274355275867824206333;141854,68111907926443753697473
293;0,0445256448656480283464892850;0,0000000000017915681124573431;9858145,274355275868118629925;141854,68111907926444177360987
294;0,0445256448656480283464892850;0,0000000000015355816592169468;9858145,274355275868370985091;141854,68111907926444540489756
295;0,0445256448656480283464892850;0,0000000000013161715793708709;9858145,274355275868587282736;141854,68111907926444851733226
296;0,0445256448656480283464892850;0,0000000000011281116936672611;9858145,274355275868772674904;141854,68111907926445118504978
297;0,0445256448656480283464892850;0,0000000000009669225603527584;9858145,274355275868931577494;141854,68111907926445347159310
298;0,0445256448656480283464892850;0,0000000000008287647783171513;9858145,274355275869067775443;141854,68111907926445543142592
299;0,0445256448656480283464892850;0,0000000000007103475355135947;9858145,274355275869184512882;141854,68111907926445711122995
300;0,0445256448656480283464892850;0,0000000000006088502243481443;9858145,274355275869284570406;141854,68111907926445855101683
301;0,0445256448656480283464892850;0,0000000000005218552569775069;9858145,274355275869370331309;141854,68111907926445978508117
302;0,0445256448656480283464892850;0,0000000000004472904802271012;9858145,274355275869443838349;141854,68111907926446084281744
303;0,0445256448656480283464892850;0,0000000000003833798184970937;9858145,274355275869506842408;141854,68111907926446174942010
304;0,0445256448656480283464892850;0,0000000000003286009690084145;9858145,274355275869560844194;141854,68111907926446252648373
305;0,0445256448656480283464892850;0,0000000000002816491417220689;9858145,274355275869607129988;141854,68111907926446319251738
306;0,0445256448656480283464892850;0,0000000000002414059802445279;9858145,274355275869646802281;141854,68111907926446376338547
307;0,0445256448656480283464892850;0,0000000000002069129234390813;9858145,274355275869680806038;141854,68111907926446425268563
308;0,0445256448656480283464892850;0,0000000000001773483732372350;9858145,274355275869709951201;141854,68111907926446467207262
309;0,0445256448656480283464892850;0,0000000000001520081248049919;9858145,274355275869734931986;141854,68111907926446503153591
310;0,0445256448656480283464892850;0,0000000000001302885929256368;9858145,274355275869756343416;141854,68111907926446533963764
311;0,0445256448656480283464892850;0,0000000000001116724350643712;9858145,274355275869774695495;141854,68111907926446560371655
312;0,0445256448656480283464892850;0,0000000000000957162286672630;9858145,274355275869790425355;141854,68111907926446583006281
313;0,0445256448656480283464892850;0,0000000000000820399091772538;9858145,274355275869803907669;141854,68111907926446602406780
314;0,0445256448656480283464892850;0,0000000000000703177171888934;9858145,274355275869815463576;141854,68111907926446619035258
315;0,0445256448656480283464892850;0,0000000000000602704391099950;9858145,274355275869825368329;141854,68111907926446633287792
316;0,0445256448656480283464892850;0,0000000000000516587565087418;9858145,274355275869833857851;141854,68111907926446645503867
317;0,0445256448656480283464892850;0,0000000000000442775457328122;9858145,274355275869841134356;141854,68111907926446655974460
318;0,0445256448656480283464892850;0,0000000000000379509920218369;9858145,274355275869847371165;141854,68111907926446664948973
319;0,0445256448656480283464892850;0,0000000000000325284017351079;9858145,274355275869852716833;141854,68111907926446672641171
320;0,0445256448656480283464892850;0,0000000000000278806129450252;9858145,274355275869857298691;141854,68111907926446679234277
321;0,0445256448656480283464892850;0,0000000000000238969188993793;9858145,274355275869861225874;141854,68111907926446684885334
322;0,0445256448656480283464892850;0,0000000000000204824310717103;9858145,274355275869864591926;141854,68111907926446689728945
323;0,0445256448656480283464892850;0,0000000000000175558189896297;9858145,274355275869867477023;141854,68111907926446693880481
324;0,0445256448656480283464892850;0,0000000000000150473730055573;9858145,274355275869869949886;141854,68111907926446697438829
325;0,0445256448656480283464892850;0,0000000000000128973438665621;9858145,274355275869872069416;141854,68111907926446700488746
326;0,0445256448656480283464892850;0,0000000000000110545195331380;9858145,274355275869873886099;141854,68111907926446703102879
327;0,0445256448656480283464892850;0,0000000000000094750053478340;9858145,274355275869875443207;141854,68111907926446705343494
328;0,0445256448656480283464892850;0,0000000000000081211784982933;9858145,274355275869876777829;141854,68111907926446707263961
329;0,0445256448656480283464892850;0,0000000000000069607918708160;9858145,274355275869877921755;141854,68111907926446708910024
330;0,0445256448656480283464892850;0,0000000000000059662059489273;9858145,274355275869878902232;141854,68111907926446710320891
331;0,0445256448656480283464892850;0,0000000000000051137304613653;9858145,274355275869879742615;141854,68111907926446711530167
332;0,0445256448656480283464892850;0,0000000000000043830600980506;9858145,274355275869880462920;141854,68111907926446712566657
333;0,0445256448656480283464892850;0,0000000000000037567908532265;9858145,274355275869881080305;141854,68111907926446713455049
334;0,0445256448656480283464892850;0,0000000000000032200054754357;9858145,274355275869881609476;141854,68111907926446714216504
335;0,0445256448656480283464892850;0,0000000000000027599181500697;9858145,274355275869882063037;141854,68111907926446714869159
336;0,0445256448656480283464892850;0,0000000000000023655699511050;9858145,274355275869882451791;141854,68111907926446715428560
337;0,0445256448656480283464892850;0,0000000000000020275678079183;9858145,274355275869882784998;141854,68111907926446715908032
338;0,0445256448656480283464892850;0,0000000000000017378607695733;9858145,274355275869883070595;141854,68111907926446716318995
339;0,0445256448656480283464892850;0,0000000000000014895482373645;9858145,274355275869883315385;141854,68111907926446716671238
340;0,0445256448656480283464892850;0,0000000000000012767155978672;9858145,274355275869883525199;141854,68111907926446716973151
341;0,0445256448656480283464892850;0,0000000000000010942933413969;9858145,274355275869883705034;141854,68111907926446717231926
342;0,0445256448656480283464892850;0,0000000000000009379363101900;9858145,274355275869883859173;141854,68111907926446717453726
343;0,0445256448656480283464892850;0,0000000000000008039202000899;9858145,274355275869883991288;141854,68111907926446717643834
344;0,0445256448656480283464892850;0,0000000000000006890528504879;9858145,274355275869884104526;141854,68111907926446717806779
345;0,0445256448656480283464892850;0,0000000000000005905982095144;9858145,274355275869884201584;141854,68111907926446717946442
346;0,0445256448656480283464892850;0,0000000000000005062111633884;9858145,274355275869884284774;141854,68111907926446718066149
347;0,0445256448656480283464892850;0,0000000000000004338816776125;9858145,274355275869884356077;141854,68111907926446718168752
348;0,0445256448656480283464892850;0,0000000000000003718869194977;9858145,274355275869884417192;141854,68111907926446718256694
349;0,0445256448656480283464892850;0,0000000000000003187502216145;9858145,274355275869884469575;141854,68111907926446718332071
350;0,0445256448656480283464892850;0,0000000000000002732059087116;9858145,274355275869884514473;141854,68111907926446718396678
351;0,0445256448656480283464892850;0,0000000000000002341691503048;9858145,274355275869884552956;141854,68111907926446718452053
352;0,0445256448656480283464892850;0,0000000000000002007101208501;9858145,274355275869884585940;141854,68111907926446718499516
353;0,0445256448656480283464892850;0,0000000000000001720318520147;9858145,274355275869884614211;141854,68111907926446718540197
354;0,0445256448656480283464892850;0,0000000000000001474512495049;9858145,274355275869884638443;141854,68111907926446718575066
355;0,0445256448656480283464892850;0,0000000000000001263828222851;9858145,274355275869884659213;141854,68111907926446718604953
356;0,0445256448656480283464892850;0,0000000000000001083247366324;9858145,274355275869884677015;141854,68111907926446718630569
357;0,0445256448656480283464892850;0,0000000000000000928468628435;9858145,274355275869884692273;141854,68111907926446718652525
358;0,0445256448656480283464892850;0,0000000000000000795805298760;9858145,274355275869884705351;141854,68111907926446718671344
359;0,0445256448656480283464892850;0,0000000000000000682097438879;9858145,274355275869884716560;141854,68111907926446718687474
360;0,0445256448656480283464892850;0,0000000000000000584636615074;9858145,274355275869884726168;141854,68111907926446718701299
361;0,0445256448656480283464892850;0,0000000000000000501101385525;9858145,274355275869884734403;141854,68111907926446718713149
362;0,0445256448656480283464892850;0,0000000000000000429502005349;9858145,274355275869884741461;141854,68111907926446718723306
363;0,0445256448656480283464892850;0,0000000000000000368133032411;9858145,274355275869884747511;141854,68111907926446718732011
364;0,0445256448656480283464892850;0,0000000000000000315532705003;9858145,274355275869884752696;141854,68111907926446718739473
365;0,0445256448656480283464892850;0,0000000000000000270448123806;9858145,274355275869884757141;141854,68111907926446718745868
366;0,0445256448656480283464892850;0,0000000000000000231805408792;9858145,274355275869884760950;141854,68111907926446718751350
367;0,0445256448656480283464892850;0,0000000000000000198684120226;9858145,274355275869884764215;141854,68111907926446718756048
368;0,0445256448656480283464892850;0,0000000000000000170295334503;9858145,274355275869884767014;141854,68111907926446718760075
369;0,0445256448656480283464892850;0,0000000000000000145962852595;9858145,274355275869884769413;141854,68111907926446718763527
370;0,0445256448656480283464892850;0,0000000000000000125107093508;9858145,274355275869884771469;141854,68111907926446718766485
371;0,0445256448656480283464892850;0,0000000000000000107231289111;9858145,274355275869884773231;141854,68111907926446718769021
372;0,0445256448656480283464892850;0,0000000000000000091909651499;9858145,274355275869884774741;141854,68111907926446718771194
373;0,0445256448656480283464892850;0,0000000000000000078777231056;9858145,274355275869884776036;141854,68111907926446718773057
374;0,0445256448656480283464892850;0,0000000000000000067521223632;9858145,274355275869884777146;141854,68111907926446718774654
375;0,0445256448656480283464892850;0,0000000000000000057873519793;9858145,274355275869884778097;141854,68111907926446718776023
376;0,0445256448656480283464892850;0,0000000000000000049604318658;9858145,274355275869884778912;141854,68111907926446718777196
377;0,0445256448656480283464892850;0,0000000000000000042516654220;9858145,274355275869884779611;141854,68111907926446718778201
378;0,0445256448656480283464892850;0,0000000000000000036441703766;9858145,274355275869884780210;141854,68111907926446718779063
379;0,0445256448656480283464892850;0,0000000000000000031234766652;9858145,274355275869884780723;141854,68111907926446718779802
380;0,0445256448656480283464892850;0,0000000000000000026771817642;9858145,274355275869884781163;141854,68111907926446718780435
381;0,0445256448656480283464892850;0,0000000000000000022946552727;9858145,274355275869884781540;141854,68111907926446718780978
382;0,0445256448656480283464892850;0,0000000000000000019667857038;9858145,274355275869884781863;141854,68111907926446718781443
383;0,0445256448656480283464892850;0,0000000000000000016857634568;9858145,274355275869884782140;141854,68111907926446718781842
384;0,0445256448656480283464892850;0,0000000000000000014448947980;9858145,274355275869884782377;141854,68111907926446718782184
385;0,0445256448656480283464892850;0,0000000000000000012384424214;9858145,274355275869884782581;141854,68111907926446718782477
386;0,0445256448656480283464892850;0,0000000000000000010614887902;9858145,274355275869884782755;141854,68111907926446718782728
387;0,0445256448656480283464892850;0,0000000000000000009098190052;9858145,274355275869884782905;141854,68111907926446718782943
388;0,0445256448656480283464892850;0,0000000000000000007798204087;9858145,274355275869884783033;141854,68111907926446718783127
389;0,0445256448656480283464892850;0,0000000000000000006683965342;9858145,274355275869884783143;141854,68111907926446718783285
390;0,0445256448656480283464892850;0,0000000000000000005728933507;9858145,274355275869884783237;141854,68111907926446718783420
391;0,0445256448656480283464892850;0,0000000000000000004910360460;9858145,274355275869884783318;141854,68111907926446718783536
392;0,0445256448656480283464892850;0,0000000000000000004208748420;9858145,274355275869884783387;141854,68111907926446718783636
393;0,0445256448656480283464892850;0,0000000000000000003607385529;9858145,274355275869884783446;141854,68111907926446718783721
394;0,0445256448656480283464892850;0,0000000000000000003091947784;9858145,274355275869884783497;141854,68111907926446718783794
395;0,0445256448656480283464892850;0,0000000000000000002650157857;9858145,274355275869884783541;141854,68111907926446718783857
396;0,0445256448656480283464892850;0,0000000000000000002271492649;9858145,274355275869884783578;141854,68111907926446718783911
397;0,0445256448656480283464892850;0,0000000000000000001946932649;9858145,274355275869884783610;141854,68111907926446718783957
398;0,0445256448656480283464892850;0,0000000000000000001668747086;9858145,274355275869884783637;141854,68111907926446718783996
399;0,0445256448656480283464892850;0,0000000000000000001430309795;9858145,274355275869884783661;141854,68111907926446718784030
400;0,0445256448656480283464892850;0,0000000000000000001225941382;9858145,274355275869884783681;141854,68111907926446718784059
401;0,0445256448656480283464892850;0,0000000000000000001050773950;9858145,274355275869884783698;141854,68111907926446718784084
402;0,0445256448656480283464892850;0,0000000000000000000900635145;9858145,274355275869884783713;141854,68111907926446718784105
403;0,0445256448656480283464892850;0,0000000000000000000771948775;9858145,274355275869884783726;141854,68111907926446718784123
404;0,0445256448656480283464892850;0,0000000000000000000661649632;9858145,274355275869884783737;141854,68111907926446718784139
405;0,0445256448656480283464892850;0,0000000000000000000567110473;9858145,274355275869884783746;141854,68111907926446718784152
406;0,0445256448656480283464892850;0,0000000000000000000486079449;9858145,274355275869884783754;141854,68111907926446718784163
407;0,0445256448656480283464892850;0,0000000000000000000416626464;9858145,274355275869884783761;141854,68111907926446718784173
408;0,0445256448656480283464892850;0,0000000000000000000357097200;9858145,274355275869884783767;141854,68111907926446718784181
409;0,0445256448656480283464892850;0,0000000000000000000306073716;9858145,274355275869884783772;141854,68111907926446718784188
410;0,0445256448656480283464892850;0,0000000000000000000262340673;9858145,274355275869884783776;141854,68111907926446718784194
411;0,0445256448656480283464892850;0,0000000000000000000224856383;9858145,274355275869884783780;141854,68111907926446718784199
412;0,0445256448656480283464892850;0,0000000000000000000192728000;9858145,274355275869884783783;141854,68111907926446718784204
413;0,0445256448656480283464892850;0,0000000000000000000165190249;9858145,274355275869884783786;141854,68111907926446718784208
414;0,0445256448656480283464892850;0,0000000000000000000141587202;9858145,274355275869884783788;141854,68111907926446718784211
415;0,0445256448656480283464892850;0,0000000000000000000121356654;9858145,274355275869884783790;141854,68111907926446718784214
416;0,0445256448656480283464892850;0,0000000000000000000104016727;9858145,274355275869884783792;141854,68111907926446718784216
417;0,0445256448656480283464892850;0,0000000000000000000089154399;9858145,274355275869884783793;141854,68111907926446718784218
418;0,0445256448656480283464892850;0,0000000000000000000076415660;9858145,274355275869884783794;141854,68111907926446718784220
419;0,0445256448656480283464892850;0,0000000000000000000065497083;9858145,274355275869884783795;141854,68111907926446718784222
420;0,0445256448656480283464892850;0,0000000000000000000056138597;9858145,274355275869884783796;141854,68111907926446718784223
421;0,0445256448656480283464892850;0,0000000000000000000048117288;9858145,274355275869884783797;141854,68111907926446718784224
422;0,0445256448656480283464892850;0,0000000000000000000041242097;9858145,274355275869884783798;141854,68111907926446718784225
423;0,0445256448656480283464892850;0,0000000000000000000035349261;9858145,274355275869884783799;141854,68111907926446718784226
424;0,0445256448656480283464892850;0,0000000000000000000030298417;9858145,274355275869884783799;141854,68111907926446718784227
425;0,0445256448656480283464892850;0,0000000000000000000025969258;9858145,274355275869884783799;141854,68111907926446718784228
426;0,0445256448656480283464892850;0,0000000000000000000022258666;9858145,274355275869884783799;141854,68111907926446718784229
427;0,0445256448656480283464892850;0,0000000000000000000019078259;9858145,274355275869884783799;141854,68111907926446718784229
428;0,0445256448656480283464892850;0,0000000000000000000016352280;9858145,274355275869884783799;141854,68111907926446718784229
429;0,0445256448656480283464892850;0,0000000000000000000014015801;9858145,274355275869884783799;141854,68111907926446718784229
430;0,0445256448656480283464892850;0,0000000000000000000012013167;9858145,274355275869884783799;141854,68111907926446718784229
431;0,0445256448656480283464892850;0,0000000000000000000010296677;9858145,274355275869884783799;141854,68111907926446718784229
432;0,0445256448656480283464892850;0,0000000000000000000008825446;9858145,274355275869884783799;141854,68111907926446718784229
433;0,0445256448656480283464892850;0,0000000000000000000007564431;9858145,274355275869884783799;141854,68111907926446718784229
434;0,0445256448656480283464892850;0,0000000000000000000006483595;9858145,274355275869884783799;141854,68111907926446718784229
435;0,0445256448656480283464892850;0,0000000000000000000005557193;9858145,274355275869884783799;141854,68111907926446718784229
436;0,0445256448656480283464892850;0,0000000000000000000004763159;9858145,274355275869884783799;141854,68111907926446718784229
437;0,0445256448656480283464892850;0,0000000000000000000004082580;9858145,274355275869884783799;141854,68111907926446718784229
438;0,0445256448656480283464892850;0,0000000000000000000003499244;9858145,274355275869884783799;141854,68111907926446718784229
439;0,0445256448656480283464892850;0,0000000000000000000002999258;9858145,274355275869884783799;141854,68111907926446718784229
440;0,0445256448656480283464892850;0,0000000000000000000002570712;9858145,274355275869884783799;141854,68111907926446718784229
441;0,0445256448656480283464892850;0,0000000000000000000002203398;9858145,274355275869884783799;141854,68111907926446718784229
442;0,0445256448656480283464892850;0,0000000000000000000001888568;9858145,274355275869884783799;141854,68111907926446718784229
443;0,0445256448656480283464892850;0,0000000000000000000001618722;9858145,274355275869884783799;141854,68111907926446718784229
444;0,0445256448656480283464892850;0,0000000000000000000001387432;9858145,274355275869884783799;141854,68111907926446718784229
445;0,0445256448656480283464892850;0,0000000000000000000001189190;9858145,274355275869884783799;141854,68111907926446718784229
446;0,0445256448656480283464892850;0,0000000000000000000001019274;9858145,274355275869884783799;141854,68111907926446718784229
447;0,0445256448656480283464892850;0,0000000000000000000000873636;9858145,274355275869884783799;141854,68111907926446718784229
448;0,0445256448656480283464892850;0,0000000000000000000000748808;9858145,274355275869884783799;141854,68111907926446718784229
449;0,0445256448656480283464892850;0,0000000000000000000000641815;9858145,274355275869884783799;141854,68111907926446718784229
450;0,0445256448656480283464892850;0,0000000000000000000000550110;9858145,274355275869884783799;141854,68111907926446718784229
451;0,0445256448656480283464892850;0,0000000000000000000000471508;9858145,274355275869884783799;141854,68111907926446718784229
452;0,0445256448656480283464892850;0,0000000000000000000000404137;9858145,274355275869884783799;141854,68111907926446718784229
453;0,0445256448656480283464892850;0,0000000000000000000000346392;9858145,274355275869884783799;141854,68111907926446718784229
454;0,0445256448656480283464892850;0,0000000000000000000000296898;9858145,274355275869884783799;141854,68111907926446718784229
455;0,0445256448656480283464892850;0,0000000000000000000000254476;9858145,274355275869884783799;141854,68111907926446718784229
456;0,0445256448656480283464892850;0,0000000000000000000000218115;9858145,274355275869884783799;141854,68111907926446718784229
457;0,0445256448656480283464892850;0,0000000000000000000000186950;9858145,274355275869884783799;141854,68111907926446718784229
458;0,0445256448656480283464892850;0,0000000000000000000000160238;9858145,274355275869884783799;141854,68111907926446718784229
459;0,0445256448656480283464892850;0,0000000000000000000000137343;9858145,274355275869884783799;141854,68111907926446718784229
460;0,0445256448656480283464892850;0,0000000000000000000000117719;9858145,274355275869884783799;141854,68111907926446718784229
461;0,0445256448656480283464892850;0,0000000000000000000000100899;9858145,274355275869884783799;141854,68111907926446718784229
462;0,0445256448656480283464892850;0,0000000000000000000000086482;9858145,274355275869884783799;141854,68111907926446718784229
463;0,0445256448656480283464892850;0,0000000000000000000000074125;9858145,274355275869884783799;141854,68111907926446718784229
464;0,0445256448656480283464892850;0,0000000000000000000000063534;9858145,274355275869884783799;141854,68111907926446718784229
465;0,0445256448656480283464892850;0,0000000000000000000000054456;9858145,274355275869884783799;141854,68111907926446718784229
466;0,0445256448656480283464892850;0,0000000000000000000000046676;9858145,274355275869884783799;141854,68111907926446718784229
467;0,0445256448656480283464892850;0,0000000000000000000000040007;9858145,274355275869884783799;141854,68111907926446718784229
468;0,0445256448656480283464892850;0,0000000000000000000000034291;9858145,274355275869884783799;141854,68111907926446718784229
469;0,0445256448656480283464892850;0,0000000000000000000000029391;9858145,274355275869884783799;141854,68111907926446718784229
470;0,0445256448656480283464892850;0,0000000000000000000000025191;9858145,274355275869884783799;141854,68111907926446718784229
471;0,0445256448656480283464892850;0,0000000000000000000000021591;9858145,274355275869884783799;141854,68111907926446718784229
472;0,0445256448656480283464892850;0,0000000000000000000000018506;9858145,274355275869884783799;141854,68111907926446718784229
473;0,0445256448656480283464892850;0,0000000000000000000000015862;9858145,274355275869884783799;141854,68111907926446718784229
474;0,0445256448656480283464892850;0,0000000000000000000000013596;9858145,274355275869884783799;141854,68111907926446718784229
475;0,0445256448656480283464892850;0,0000000000000000000000011654;9858145,274355275869884783799;141854,68111907926446718784229
476;0,0445256448656480283464892850;0,0000000000000000000000009989;9858145,274355275869884783799;141854,68111907926446718784229
477;0,0445256448656480283464892850;0,0000000000000000000000008562;9858145,274355275869884783799;141854,68111907926446718784229
478;0,0445256448656480283464892850;0,0000000000000000000000007339;9858145,274355275869884783799;141854,68111907926446718784229
479;0,0445256448656480283464892850;0,0000000000000000000000006291;9858145,274355275869884783799;141854,68111907926446718784229
480;0,0445256448656480283464892850;0,0000000000000000000000005392;9858145,274355275869884783799;141854,68111907926446718784229
481;0,0445256448656480283464892850;0,0000000000000000000000004622;9858145,274355275869884783799;141854,68111907926446718784229
482;0,0445256448656480283464892850;0,0000000000000000000000003962;9858145,274355275869884783799;141854,68111907926446718784229
483;0,0445256448656480283464892850;0,0000000000000000000000003396;9858145,274355275869884783799;141854,68111907926446718784229
484;0,0445256448656480283464892850;0,0000000000000000000000002911;9858145,274355275869884783799;141854,68111907926446718784229
485;0,0445256448656480283464892850;0,0000000000000000000000002495;9858145,274355275869884783799;141854,68111907926446718784229
486;0,0445256448656480283464892850;0,0000000000000000000000002139;9858145,274355275869884783799;141854,68111907926446718784229
487;0,0445256448656480283464892850;0,0000000000000000000000001833;9858145,274355275869884783799;141854,68111907926446718784229
488;0,0445256448656480283464892850;0,0000000000000000000000001571;9858145,274355275869884783799;141854,68111907926446718784229
489;0,0445256448656480283464892850;0,0000000000000000000000001347;9858145,274355275869884783799;141854,68111907926446718784229
490;0,0445256448656480283464892850;0,0000000000000000000000001155;9858145,274355275869884783799;141854,68111907926446718784229
491;0,0445256448656480283464892850;0,0000000000000000000000000990;9858145,274355275869884783799;141854,68111907926446718784229
492;0,0445256448656480283464892850;0,0000000000000000000000000849;9858145,274355275869884783799;141854,68111907926446718784229
493;0,0445256448656480283464892850;0,0000000000000000000000000728;9858145,274355275869884783799;141854,68111907926446718784229
494;0,0445256448656480283464892850;0,0000000000000000000000000624;9858145,274355275869884783799;141854,68111907926446718784229
495;0,0445256448656480283464892850;0,0000000000000000000000000535;9858145,274355275869884783799;141854,68111907926446718784229
496;0,0445256448656480283464892850;0,0000000000000000000000000459;9858145,274355275869884783799;141854,68111907926446718784229
497;0,0445256448656480283464892850;0,0000000000000000000000000393;9858145,274355275869884783799;141854,68111907926446718784229
498;0,0445256448656480283464892850;0,0000000000000000000000000337;9858145,274355275869884783799;141854,68111907926446718784229
499;0,0445256448656480283464892850;0,0000000000000000000000000289;9858145,274355275869884783799;141854,68111907926446718784229
500;0,0445256448656480283464892850;0,0000000000000000000000000248;9858145,274355275869884783799;141854,68111907926446718784229
501;0,0445256448656480283464892850;0,0000000000000000000000000213;9858145,274355275869884783799;141854,68111907926446718784229
502;0,0445256448656480283464892850;0,0000000000000000000000000183;9858145,274355275869884783799;141854,68111907926446718784229
503;0,0445256448656480283464892850;0,0000000000000000000000000157;9858145,274355275869884783799;141854,68111907926446718784229
504;0,0445256448656480283464892850;0,0000000000000000000000000135;9858145,274355275869884783799;141854,68111907926446718784229
505;0,0445256448656480283464892850;0,0000000000000000000000000116;9858145,274355275869884783799;141854,68111907926446718784229
506;0,0445256448656480283464892850;0,0000000000000000000000000099;9858145,274355275869884783799;141854,68111907926446718784229
507;0,0445256448656480283464892850;0,0000000000000000000000000085;9858145,274355275869884783799;141854,68111907926446718784229
508;0,0445256448656480283464892850;0,0000000000000000000000000073;9858145,274355275869884783799;141854,68111907926446718784229
509;0,0445256448656480283464892850;0,0000000000000000000000000063;9858145,274355275869884783799;141854,68111907926446718784229
510;0,0445256448656480283464892850;0,0000000000000000000000000054;9858145,274355275869884783799;141854,68111907926446718784229
511;0,0445256448656480283464892850;0,0000000000000000000000000046;9858145,274355275869884783799;141854,68111907926446718784229
512;0,0445256448656480283464892850;0,0000000000000000000000000039;9858145,274355275869884783799;141854,68111907926446718784229
513;0,0445256448656480283464892850;0,0000000000000000000000000033;9858145,274355275869884783799;141854,68111907926446718784229
514;0,0445256448656480283464892850;0,0000000000000000000000000028;9858145,274355275869884783799;141854,68111907926446718784229
515;0,0445256448656480283464892850;0,0000000000000000000000000024;9858145,274355275869884783799;141854,68111907926446718784229
516;0,0445256448656480283464892850;0,0000000000000000000000000021;9858145,274355275869884783799;141854,68111907926446718784229
517;0,0445256448656480283464892850;0,0000000000000000000000000018;9858145,274355275869884783799;141854,68111907926446718784229
518;0,0445256448656480283464892850;0,0000000000000000000000000015;9858145,274355275869884783799;141854,68111907926446718784229
519;0,0445256448656480283464892850;0,0000000000000000000000000013;9858145,274355275869884783799;141854,68111907926446718784229
520;0,0445256448656480283464892850;0,0000000000000000000000000011;9858145,274355275869884783799;141854,68111907926446718784229
521;0,0445256448656480283464892850;0,0000000000000000000000000009;9858145,274355275869884783799;141854,68111907926446718784229
522;0,0445256448656480283464892850;0,0000000000000000000000000008;9858145,274355275869884783799;141854,68111907926446718784229
523;0,0445256448656480283464892850;0,0000000000000000000000000007;9858145,274355275869884783799;141854,68111907926446718784229
524;0,0445256448656480283464892850;0,0000000000000000000000000006;9858145,274355275869884783799;141854,68111907926446718784229
525;0,0445256448656480283464892850;0,0000000000000000000000000005;9858145,274355275869884783799;141854,68111907926446718784229
526;0,0445256448656480283464892850;0,0000000000000000000000000004;9858145,274355275869884783799;141854,68111907926446718784229
527;0,0445256448656480283464892850;0,0000000000000000000000000003;9858145,274355275869884783799;141854,68111907926446718784229
528;0,0445256448656480283464892850;0,0000000000000000000000000003;9858145,274355275869884783799;141854,68111907926446718784229
529;0,0445256448656480283464892850;0,0000000000000000000000000003;9858145,274355275869884783799;141854,68111907926446718784229
530;0,0445256448656480283464892850;0,0000000000000000000000000003;9858145,274355275869884783799;141854,68111907926446718784229
531;0,0445256448656480283464892850;0,0000000000000000000000000003;9858145,274355275869884783799;141854,68111907926446718784229
532;0,0445256448656480283464892850;0,0000000000000000000000000003;9858145,274355275869884783799;141854,68111907926446718784229
533;0,0445256448656480283464892850;0,0000000000000000000000000003;9858145,274355275869884783799;141854,68111907926446718784229
534;0,0445256448656480283464892850;0,0000000000000000000000000003;9858145,274355275869884783799;141854,68111907926446718784229
535;0,0445256448656480283464892850;0,0000000000000000000000000003;9858145,274355275869884783799;141854,68111907926446718784229
536;0,0445256448656480283464892850;0,0000000000000000000000000003;9858145,274355275869884783799;141854,68111907926446718784229
537;0,0445256448656480283464892850;0,0000000000000000000000000003;9858145,274355275869884783799;141854,68111907926446718784229
